created_at,favorite_count,quote_count,reply_count,retweet_count,username,tweet_url,full_text,Label,cleaning,case_folding,tokenize,stopword,stemming,normalized,text_for_tfidf,tfidf_per_word
Sun May 12 08:06:07 +0000 2024,21,0,5,0,SimbokeSarah,https://x.com/SimbokeSarah/status/1789567720759144624,Thanks for sharing mbak @_Taula_ Pelajaran bg ibu² &amp; ibu² yg punya anak remaja. Saat ini kasus kanker payudara semakin banyak pd usia muda &amp; belum menikah. Ditengarai salah satu penyebabnya adlh pemakaian pil KB oleh remaja selain konsumsi processed food &amp; minuman kemasan.,negatif,Thanks for sharing mbak Taula Pelajaran bg ibu amp ibu yg punya anak remaja Saat ini kasus kanker payudara semakin banyak pd usia muda amp belum menikah Ditengarai salah satu penyebabnya adlh pemakaian pil KB oleh remaja selain konsumsi processed food amp minuman kemasan,thanks for sharing mbak taula pelajaran bg ibu amp ibu yg punya anak remaja saat ini kasus kanker payudara semakin banyak pd usia muda amp belum menikah ditengarai salah satu penyebabnya adlh pemakaian pil kb oleh remaja selain konsumsi processed food amp minuman kemasan,"['thanks', 'for', 'sharing', 'mbak', 'taula', 'pelajaran', 'bg', 'ibu', 'amp', 'ibu', 'yg', 'punya', 'anak', 'remaja', 'saat', 'ini', 'kasus', 'kanker', 'payudara', 'semakin', 'banyak', 'pd', 'usia', 'muda', 'amp', 'belum', 'menikah', 'ditengarai', 'salah', 'satu', 'penyebabnya', 'adlh', 'pemakaian', 'pil', 'kb', 'oleh', 'remaja', 'selain', 'konsumsi', 'processed', 'food', 'amp', 'minuman', 'kemasan']","['thanks', 'for', 'sharing', 'mbak', 'taula', 'pelajaran', 'bg', 'amp', 'yg', 'anak', 'remaja', 'kanker', 'payudara', 'pd', 'usia', 'muda', 'amp', 'menikah', 'ditengarai', 'salah', 'penyebabnya', 'adlh', 'pemakaian', 'pil', 'kb', 'remaja', 'konsumsi', 'processed', 'food', 'amp', 'minuman', 'kemasan']","['thanks', 'for', 'sharing', 'mbak', 'taula', 'ajar', 'bg', 'amp', 'yg', 'anak', 'remaja', 'kanker', 'payudara', 'pd', 'usia', 'muda', 'amp', 'meni', 'tengara', 'salah', 'sebab', 'adlh', 'pakai', 'pil', 'kb', 'remaja', 'konsumsi', 'processed', 'food', 'amp', 'minum', 'kemas']","['thanks', 'for', 'sharing', 'mbak', 'taula', 'ajar', 'bg', 'amp', 'yg', 'anak', 'remaja', 'kanker', 'payudara', 'pd', 'usia', 'muda', 'amp', 'meni', 'tengara', 'salah', 'sebab', 'adlh', 'pakai', 'pil', 'kb', 'remaja', 'konsumsi', 'processed', 'food', 'amp', 'minum', 'kemas']",thanks for sharing mbak taula ajar bg amp yg anak remaja kanker payudara pd usia muda amp meni tengara salah sebab adlh pakai pil kb remaja konsumsi processed food amp minum kemas,"[0.20965255870232402, 0.2114955604151086, 0.20965255870232402, 0.30377305984785297, 0.20965255870232402, 0.22715819483351332, 0.20965255870232402, 0.2616492784693604, 0.2264514525621122, 0.19997561098863656, 0.48149547373512697, 0.09390628797842587, 0.07739545967449547, 0.20075300735901366, 0.2711718815642343, 0.27671873106898054, 0.2616492784693604, 0.22271683209813914, 0.25442771383168217, 0.2073116230101673, 0.27092726881222656, 0.20965255870232402, 0.2686171099500437, 0.29036704566205057, 0.3664753185107791, 0.48149547373512697, 0.2926644888383354, 0.20965255870232402, 0.20965255870232402, 0.2616492784693604, 0.2646246946233457, 0.2477142251761675]"
Mon May 27 07:19:04 +0000 2024,0,0,0,0,IndosatuN,https://x.com/IndosatuN/status/1794991696612372886,Lapas Perempuan Tangerang Bincang Sehat Pentingnya Deteksi Dini Kanker Payudara kepada Petugas dan Warga Binaan https://t.co/gENoqq1rUP,positif,Lapas Perempuan Tangerang Bincang Sehat Pentingnya Deteksi Dini Kanker Payudara kepada Petugas dan Warga Binaan httpstcogENoqq1rUP,lapas perempuan tangerang bincang sehat pentingnya deteksi dini kanker payudara kepada petugas dan warga binaan httpstcogenoqq1rup,"['lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'pentingnya', 'deteksi', 'dini', 'kanker', 'payudara', 'kepada', 'petugas', 'dan', 'warga', 'binaan', 'httpstcogenoqq1rup']","['lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'petugas', 'warga', 'binaan', 'httpstcogenoqq1rup']","['lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'tugas', 'warga', 'bina', 'httpstcogenoqq1rup']","['lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'tugas', 'warga', 'bina', 'httpstcogenoqq1rup']",lapas perempuan tangerang bincang sehat deteksi kanker payudara tugas warga bina httpstcogenoqq1rup,"[0.3109235093325307, 0.2275136982751969, 0.3759736395306215, 0.30136314131046954, 0.19218522072500094, 0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.30235013419484635, 0.2858585504917115, 0.23099717831481112, 0.42783075944304627]"
Sun May 19 09:10:53 +0000 2024,0,0,2,0,marshallbastian,https://x.com/marshallbastian/status/1792120735185690933,Mohon info dok @wilygustaf dok @benzabensaa dok @hellosamid apakah ini metode baru dalam mengobati kanker payudara?,positif,Mohon info dok wilygustaf dok benzabensaa dok hellosamid apakah ini metode baru dalam mengobati kanker payudara,mohon info dok wilygustaf dok benzabensaa dok hellosamid apakah ini metode baru dalam mengobati kanker payudara,"['mohon', 'info', 'dok', 'wilygustaf', 'dok', 'benzabensaa', 'dok', 'hellosamid', 'apakah', 'ini', 'metode', 'baru', 'dalam', 'mengobati', 'kanker', 'payudara']","['mohon', 'info', 'dok', 'wilygustaf', 'dok', 'benzabensaa', 'dok', 'hellosamid', 'metode', 'mengobati', 'kanker', 'payudara']","['mohon', 'info', 'dok', 'wilygustaf', 'dok', 'benzabensaa', 'dok', 'hellosamid', 'metode', 'obat', 'kanker', 'payudara']","['mohon', 'info', 'dok', 'wilygustaf', 'dok', 'benzabensaa', 'dok', 'hellosamid', 'metode', 'obat', 'kanker', 'payudara']",mohon info dok wilygustaf dok benzabensaa dok hellosamid metode obat kanker payudara,"[0.32398493898402864, 0.2559923088901247, 0.5613823632480299, 0.287853017927982, 0.5613823632480299, 0.287853017927982, 0.5613823632480299, 0.287853017927982, 0.17879211338885848, 0.22590290685800957, 0.09390628797842587, 0.07739545967449547]"
Sat May 25 01:36:36 +0000 2024,0,0,0,0,BlogTeknologia,https://x.com/BlogTeknologia/status/1794180737983541738,Kanker Payudara Deteksi Dini dan Penyebabnya https://t.co/U2DUhLUl1W,positif,Kanker Payudara Deteksi Dini dan Penyebabnya httpstcoU2DUhLUl1W,kanker payudara deteksi dini dan penyebabnya httpstcou2duhlul1w,"['kanker', 'payudara', 'deteksi', 'dini', 'dan', 'penyebabnya', 'httpstcou2duhlul1w']","['kanker', 'payudara', 'deteksi', 'penyebabnya', 'httpstcou2duhlul1w']","['kanker', 'payudara', 'deteksi', 'sebab', 'httpstcou2duhlul1w']","['kanker', 'payudara', 'deteksi', 'sebab', 'httpstcou2duhlul1w']",kanker payudara deteksi sebab httpstcou2duhlul1w,"[0.09390628797842587, 0.07739545967449547, 0.19947778906820834, 0.27092726881222656, 0.8381563698242582]"
Fri May 31 00:35:23 +0000 2024,1,0,2,0,astinsoekanto,https://x.com/astinsoekanto/status/1796339659666301367,Kemarin anaknya udah bales WA. Ternyata dia gak sempet skripsian krn lagi sibuk bolak-balik nganter emaknya ke RS. Beliau didiagnosa kanker payudara.,negatif,Kemarin anaknya udah bales WA Ternyata dia gak sempet skripsian krn lagi sibuk bolakbalik nganter emaknya ke RS Beliau didiagnosa kanker payudara,kemarin anaknya udah bales wa ternyata dia gak sempet skripsian krn lagi sibuk bolakbalik nganter emaknya ke rs beliau didiagnosa kanker payudara,"['kemarin', 'anaknya', 'udah', 'bales', 'wa', 'ternyata', 'dia', 'gak', 'sempet', 'skripsian', 'krn', 'lagi', 'sibuk', 'bolakbalik', 'nganter', 'emaknya', 'ke', 'rs', 'beliau', 'didiagnosa', 'kanker', 'payudara']","['kemarin', 'anaknya', 'udah', 'bales', 'wa', 'gak', 'sempet', 'skripsian', 'krn', 'sibuk', 'bolakbalik', 'nganter', 'emaknya', 'rs', 'beliau', 'didiagnosa', 'kanker', 'payudara']","['kemarin', 'anak', 'udah', 'bales', 'wa', 'gak', 'sempet', 'skripsi', 'krn', 'sibuk', 'bolakbalik', 'nganter', 'emaknya', 'rs', 'beliau', 'didiagnosa', 'kanker', 'payudara']","['kemarin', 'anak', 'udah', 'bales', 'wa', 'gak', 'sempet', 'skripsi', 'krn', 'sibuk', 'bolakbalik', 'nganter', 'emaknya', 'rs', 'beliau', 'didiagnosa', 'kanker', 'payudara']",kemarin anak udah bales wa gak sempet skripsi krn sibuk bolakbalik nganter emaknya rs beliau didiagnosa kanker payudara,"[0.24660449052104927, 0.19997561098863656, 0.24353409940444362, 0.3007620533276453, 0.3007620533276453, 0.29590720347197064, 0.23015600324832375, 0.28163046629205535, 0.3091389968439086, 0.27568206573355747, 0.2513920801223925, 0.24023526365671632, 0.3007620533276453, 0.2486622395269526, 0.31314812556459504, 0.4072349048097305, 0.09390628797842587, 0.07739545967449547]"
Mon May 13 07:13:40 +0000 2024,0,0,1,0,tasyiiia,https://x.com/tasyiiia/status/1789916907316912513,Mana sih tweet orang yg kena kanker payudara krn pake KB kmrn lewat di skip cuma gua skrg butuhhhhh,positif,Mana sih tweet orang yg kena kanker payudara krn pake KB kmrn lewat di skip cuma gua skrg butuhhhhh,mana sih tweet orang yg kena kanker payudara krn pake kb kmrn lewat di skip cuma gua skrg butuhhhhh,"['mana', 'sih', 'tweet', 'orang', 'yg', 'kena', 'kanker', 'payudara', 'krn', 'pake', 'kb', 'kmrn', 'lewat', 'di', 'skip', 'cuma', 'gua', 'skrg', 'butuhhhhh']","['sih', 'tweet', 'orang', 'yg', 'kena', 'kanker', 'payudara', 'krn', 'pake', 'kb', 'kmrn', 'skip', 'gua', 'skrg', 'butuhhhhh']","['sih', 'tweet', 'orang', 'yg', 'kena', 'kanker', 'payudara', 'krn', 'pake', 'kb', 'kmrn', 'skip', 'gua', 'skrg', 'butuhhhhh']","['sih', 'tweet', 'orang', 'yg', 'kena', 'kanker', 'payudara', 'krn', 'pake', 'kb', 'kmrn', 'skip', 'gua', 'skrg', 'butuhhhhh']",sih tweet orang yg kena kanker payudara krn pake kb kmrn skip gua skrg butuhhhhh,"[0.2223727380032432, 0.279673851694908, 0.2124743618918569, 0.2264514525621122, 0.20218776526454507, 0.09390628797842587, 0.07739545967449547, 0.3091389968439086, 0.28049506283907927, 0.3664753185107791, 0.2691099778537469, 0.3534220853298622, 0.45481921571038364, 0.3247067273492381, 0.3534220853298622]"
Sat May 11 11:39:36 +0000 2024,9,0,1,0,stuberosuml,https://x.com/stuberosuml/status/1789259054876938317,Kb bisa bikin kanker payudara?! jawabannya: iya ️️️ kb hormonal itu memengaruhi banyak aspek dalam diri wanita seseorang tanpa gen breast cancer pun bisa kena apalagi yg udah ada. makanya dokter suka nanya dulu kalo mau kb keluarganya ada yg kena kanker atau ga,positif,Kb bisa bikin kanker payudara jawabannya iya  kb hormonal itu memengaruhi banyak aspek dalam diri wanita seseorang tanpa gen breast cancer pun bisa kena apalagi yg udah ada makanya dokter suka nanya dulu kalo mau kb keluarganya ada yg kena kanker atau ga,kb bisa bikin kanker payudara jawabannya iya  kb hormonal itu memengaruhi banyak aspek dalam diri wanita seseorang tanpa gen breast cancer pun bisa kena apalagi yg udah ada makanya dokter suka nanya dulu kalo mau kb keluarganya ada yg kena kanker atau ga,"['kb', 'bisa', 'bikin', 'kanker', 'payudara', 'jawabannya', 'iya', 'kb', 'hormonal', 'itu', 'memengaruhi', 'banyak', 'aspek', 'dalam', 'diri', 'wanita', 'seseorang', 'tanpa', 'gen', 'breast', 'cancer', 'pun', 'bisa', 'kena', 'apalagi', 'yg', 'udah', 'ada', 'makanya', 'dokter', 'suka', 'nanya', 'dulu', 'kalo', 'mau', 'kb', 'keluarganya', 'ada', 'yg', 'kena', 'kanker', 'atau', 'ga']","['kb', 'bikin', 'kanker', 'payudara', 'jawabannya', 'iya', 'kb', 'hormonal', 'memengaruhi', 'aspek', 'wanita', 'gen', 'breast', 'cancer', 'kena', 'yg', 'udah', 'dokter', 'suka', 'nanya', 'kalo', 'kb', 'keluarganya', 'yg', 'kena', 'kanker', 'ga']","['kb', 'bikin', 'kanker', 'payudara', 'jawab', 'iya', 'kb', 'hormonal', 'pengaruh', 'aspek', 'wanita', 'gen', 'breast', 'cancer', 'kena', 'yg', 'udah', 'dokter', 'suka', 'nanya', 'kalo', 'kb', 'keluarga', 'yg', 'kena', 'kanker', 'ga']","['kb', 'bikin', 'kanker', 'payudara', 'jawab', 'iya', 'kb', 'hormonal', 'pengaruh', 'aspek', 'wanita', 'gen', 'breast', 'cancer', 'kena', 'yg', 'udah', 'dokter', 'suka', 'nanya', 'kalo', 'kb', 'keluarga', 'yg', 'kena', 'kanker', 'ga']",kb bikin kanker payudara jawab iya kb hormonal pengaruh aspek wanita gen breast cancer kena yg udah dokter suka nanya kalo kb keluarga yg kena kanker ga,"[0.3664753185107791, 0.29120856713389887, 0.09390628797842587, 0.07739545967449547, 0.2735631152115463, 0.3540309223175826, 0.3664753185107791, 0.2937142579530369, 0.26126970780482234, 0.2735631152115463, 0.23462261248529223, 0.30177334017713925, 0.24942278315074148, 0.22674372334693446, 0.20218776526454507, 0.2264514525621122, 0.24353409940444362, 0.18066748043215114, 0.2336135837671897, 0.335015657463155, 0.21641772358380088, 0.3664753185107791, 0.28945193380840073, 0.2264514525621122, 0.20218776526454507, 0.09390628797842587, 0.30605790533207344]"
Mon May 06 02:13:56 +0000 2024,0,0,0,0,bapelkesjateng,https://x.com/bapelkesjateng/status/1787304762851139967,Senin 6 Mei 2024 Bapelkes Provinsi Jawa Tengah melaksanakan kegiatan Pembukaan Pelatihan Deteksi Dini Kanker Payudara dan Kanker Leher Rahim bagi Dokter dan Bidan di FKTP Angkatan IV metode blended learning kerjasama dengan Dinas Kesehatan Kabupaten Cilacap https://t.co/nCny4L3h6T,positif,Senin 6 Mei 2024 Bapelkes Provinsi Jawa Tengah melaksanakan kegiatan Pembukaan Pelatihan Deteksi Dini Kanker Payudara dan Kanker Leher Rahim bagi Dokter dan Bidan di FKTP Angkatan IV metode blended learning kerjasama dengan Dinas Kesehatan Kabupaten Cilacap httpstconCny4L3h6T,senin 6 mei 2024 bapelkes provinsi jawa tengah melaksanakan kegiatan pembukaan pelatihan deteksi dini kanker payudara dan kanker leher rahim bagi dokter dan bidan di fktp angkatan iv metode blended learning kerjasama dengan dinas kesehatan kabupaten cilacap httpstconcny4l3h6t,"['senin', '6', 'mei', '2024', 'bapelkes', 'provinsi', 'jawa', 'tengah', 'melaksanakan', 'kegiatan', 'pembukaan', 'pelatihan', 'deteksi', 'dini', 'kanker', 'payudara', 'dan', 'kanker', 'leher', 'rahim', 'bagi', 'dokter', 'dan', 'bidan', 'di', 'fktp', 'angkatan', 'iv', 'metode', 'blended', 'learning', 'kerjasama', 'dengan', 'dinas', 'kesehatan', 'kabupaten', 'cilacap', 'httpstconcny4l3h6t']","['senin', '6', 'mei', '2024', 'bapelkes', 'provinsi', 'jawa', 'melaksanakan', 'kegiatan', 'pembukaan', 'pelatihan', 'deteksi', 'kanker', 'payudara', 'kanker', 'leher', 'rahim', 'dokter', 'bidan', 'fktp', 'angkatan', 'iv', 'metode', 'blended', 'learning', 'kerjasama', 'dinas', 'kesehatan', 'kabupaten', 'cilacap', 'httpstconcny4l3h6t']","['senin', '6', 'mei', '2024', 'bapelkes', 'provinsi', 'jawa', 'laksana', 'giat', 'buka', 'latih', 'deteksi', 'kanker', 'payudara', 'kanker', 'leher', 'rahim', 'dokter', 'bidan', 'fktp', 'angkat', 'iv', 'metode', 'blended', 'learning', 'kerjasama', 'dinas', 'sehat', 'kabupaten', 'cilacap', 'httpstconcny4l3h6t']","['senin', '6', 'mei', '2024', 'bapelkes', 'provinsi', 'jawa', 'laksana', 'giat', 'buka', 'latih', 'deteksi', 'kanker', 'payudara', 'kanker', 'leher', 'rahim', 'dokter', 'bidan', 'fktp', 'angkat', 'iv', 'metode', 'blended', 'learning', 'kerjasama', 'dinas', 'sehat', 'kabupaten', 'cilacap', 'httpstconcny4l3h6t']",senin 6 mei 2024 bapelkes provinsi jawa laksana giat buka latih deteksi kanker payudara kanker leher rahim dokter bidan fktp angkat iv metode blended learning kerjasama dinas sehat kabupaten cilacap httpstconcny4l3h6t,"[0.21058554844751542, 0, 0.22449272395068517, 0.171014720252139, 0.18284887694405424, 0.1948240288982189, 0.17380981620307134, 0.1691795554720254, 0.255903272741209, 0.22253257840354182, 0.19989131836073476, 0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.09390628797842587, 0.18454199880685557, 0.18464259543157524, 0.18066748043215114, 0.18719787223983192, 0.180532940826285, 0.22275327648981308, 0.23926863233871148, 0.17879211338885848, 0.18810120480213696, 0.18810120480213696, 0.17957047526028294, 0.19631668658888327, 0.19218522072500094, 0.24433096266607712, 0.2365450796051828, 0.28418038498895043]"
Sat May 18 09:04:30 +0000 2024,0,0,0,0,bapelkesjateng,https://x.com/bapelkesjateng/status/1791756737445552600,Bertempat di Aula Kampus Gombong hari ini Sabtu 18 Mei 2024 Bapelkes Provinsi Jawa Tengah melaksanakan Penutupan Pelatihan Deteksi Dini Kanker Payudara dan Kanker Leher Rahim bagi Dokter dan Bidan di FKTP Angkatan IV metode blended learning kerjasama dengan Dinkes Kab. Cilacap https://t.co/VWqS50i4Tg,positif,Bertempat di Aula Kampus Gombong hari ini Sabtu 18 Mei 2024 Bapelkes Provinsi Jawa Tengah melaksanakan Penutupan Pelatihan Deteksi Dini Kanker Payudara dan Kanker Leher Rahim bagi Dokter dan Bidan di FKTP Angkatan IV metode blended learning kerjasama dengan Dinkes Kab Cilacap httpstcoVWqS50i4Tg,bertempat di aula kampus gombong hari ini sabtu 18 mei 2024 bapelkes provinsi jawa tengah melaksanakan penutupan pelatihan deteksi dini kanker payudara dan kanker leher rahim bagi dokter dan bidan di fktp angkatan iv metode blended learning kerjasama dengan dinkes kab cilacap httpstcovwqs50i4tg,"['bertempat', 'di', 'aula', 'kampus', 'gombong', 'hari', 'ini', 'sabtu', '18', 'mei', '2024', 'bapelkes', 'provinsi', 'jawa', 'tengah', 'melaksanakan', 'penutupan', 'pelatihan', 'deteksi', 'dini', 'kanker', 'payudara', 'dan', 'kanker', 'leher', 'rahim', 'bagi', 'dokter', 'dan', 'bidan', 'di', 'fktp', 'angkatan', 'iv', 'metode', 'blended', 'learning', 'kerjasama', 'dengan', 'dinkes', 'kab', 'cilacap', 'httpstcovwqs50i4tg']","['bertempat', 'aula', 'kampus', 'gombong', 'sabtu', '18', 'mei', '2024', 'bapelkes', 'provinsi', 'jawa', 'melaksanakan', 'penutupan', 'pelatihan', 'deteksi', 'kanker', 'payudara', 'kanker', 'leher', 'rahim', 'dokter', 'bidan', 'fktp', 'angkatan', 'iv', 'metode', 'blended', 'learning', 'kerjasama', 'dinkes', 'kab', 'cilacap', 'httpstcovwqs50i4tg']","['tempat', 'aula', 'kampus', 'gombong', 'sabtu', '18', 'mei', '2024', 'bapelkes', 'provinsi', 'jawa', 'laksana', 'tutup', 'latih', 'deteksi', 'kanker', 'payudara', 'kanker', 'leher', 'rahim', 'dokter', 'bidan', 'fktp', 'angkat', 'iv', 'metode', 'blended', 'learning', 'kerjasama', 'dinkes', 'kab', 'cilacap', 'httpstcovwqs50i4tg']","['tempat', 'aula', 'kampus', 'gombong', 'sabtu', '18', 'mei', '2024', 'bapelkes', 'provinsi', 'jawa', 'laksana', 'tutup', 'latih', 'deteksi', 'kanker', 'payudara', 'kanker', 'leher', 'rahim', 'dokter', 'bidan', 'fktp', 'angkat', 'iv', 'metode', 'blended', 'learning', 'kerjasama', 'dinkes', 'kab', 'cilacap', 'httpstcovwqs50i4tg']",tempat aula kampus gombong sabtu 18 mei 2024 bapelkes provinsi jawa laksana tutup latih deteksi kanker payudara kanker leher rahim dokter bidan fktp angkat iv metode blended learning kerjasama dinkes kab cilacap httpstcovwqs50i4tg,"[0.21373795577323307, 0.18488654682172168, 0.21151094476023383, 0.2093881153315643, 0.22895015587663428, 0.22409019109244094, 0.22449272395068517, 0.171014720252139, 0.18284887694405424, 0.1948240288982189, 0.17380981620307134, 0.1691795554720254, 0.18402371537766637, 0.19989131836073476, 0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.09390628797842587, 0.18454199880685557, 0.18464259543157524, 0.18066748043215114, 0.18719787223983192, 0.180532940826285, 0.22275327648981308, 0.23926863233871148, 0.17879211338885848, 0.18810120480213696, 0.18810120480213696, 0.17957047526028294, 0.2012534972674336, 0.18824224145651275, 0.2365450796051828, 0.26090776844843666]"
Fri May 03 08:23:51 +0000 2024,0,0,0,0,prohealthid,https://x.com/prohealthid/status/1786310692733350111,Menghambat Patogenesis Kanker Payudara dengan Ekstrak Kedelai https://t.co/qb46XSJ1uq @univ_indonesia,positif,Menghambat Patogenesis Kanker Payudara dengan Ekstrak Kedelai httpstcoqb46XSJ1uq univindonesia,menghambat patogenesis kanker payudara dengan ekstrak kedelai httpstcoqb46xsj1uq univindonesia,"['menghambat', 'patogenesis', 'kanker', 'payudara', 'dengan', 'ekstrak', 'kedelai', 'httpstcoqb46xsj1uq', 'univindonesia']","['menghambat', 'patogenesis', 'kanker', 'payudara', 'ekstrak', 'kedelai', 'httpstcoqb46xsj1uq', 'univindonesia']","['hambat', 'patogenesis', 'kanker', 'payudara', 'ekstrak', 'kedelai', 'httpstcoqb46xsj1uq', 'univindonesia']","['hambat', 'patogenesis', 'kanker', 'payudara', 'ekstrak', 'kedelai', 'httpstcoqb46xsj1uq', 'univindonesia']",hambat patogenesis kanker payudara ekstrak kedelai httpstcoqb46xsj1uq univindonesia,"[0.34787065274631357, 0.49360224766143745, 0.09390628797842587, 0.07739545967449547, 0.319116875428981, 0.3971164681861209, 0.4522481158013146, 0.4522481158013146]"
Fri May 24 03:08:08 +0000 2024,0,0,1,0,fna_fii,https://x.com/fna_fii/status/1793841382530163135,Dia mana tau ketika dia putusin aku aku sedang berjuang skripsi yang judulnya harus direvisi dgn variabel yang susah sesuai sama dosen dia mana tau aku ovt sakitnya mamaku yg ternyata kena kanker payudara dia mana tau kalau aku sakit waktu itu tapi harus mengurus mamaku juga.,negatif,Dia mana tau ketika dia putusin aku aku sedang berjuang skripsi yang judulnya harus direvisi dgn variabel yang susah sesuai sama dosen dia mana tau aku ovt sakitnya mamaku yg ternyata kena kanker payudara dia mana tau kalau aku sakit waktu itu tapi harus mengurus mamaku juga,dia mana tau ketika dia putusin aku aku sedang berjuang skripsi yang judulnya harus direvisi dgn variabel yang susah sesuai sama dosen dia mana tau aku ovt sakitnya mamaku yg ternyata kena kanker payudara dia mana tau kalau aku sakit waktu itu tapi harus mengurus mamaku juga,"['dia', 'mana', 'tau', 'ketika', 'dia', 'putusin', 'aku', 'aku', 'sedang', 'berjuang', 'skripsi', 'yang', 'judulnya', 'harus', 'direvisi', 'dgn', 'variabel', 'yang', 'susah', 'sesuai', 'sama', 'dosen', 'dia', 'mana', 'tau', 'aku', 'ovt', 'sakitnya', 'mamaku', 'yg', 'ternyata', 'kena', 'kanker', 'payudara', 'dia', 'mana', 'tau', 'kalau', 'aku', 'sakit', 'waktu', 'itu', 'tapi', 'harus', 'mengurus', 'mamaku', 'juga']","['tau', 'putusin', 'berjuang', 'skripsi', 'judulnya', 'direvisi', 'dgn', 'variabel', 'susah', 'sesuai', 'dosen', 'tau', 'ovt', 'sakitnya', 'mamaku', 'yg', 'kena', 'kanker', 'payudara', 'tau', 'sakit', 'mengurus', 'mamaku']","['tau', 'putusin', 'juang', 'skripsi', 'judul', 'revisi', 'dgn', 'variabel', 'susah', 'sesuai', 'dosen', 'tau', 'ovt', 'sakit', 'mama', 'yg', 'kena', 'kanker', 'payudara', 'tau', 'sakit', 'urus', 'mama']","['tau', 'putusin', 'juang', 'skripsi', 'judul', 'revisi', 'dgn', 'variabel', 'susah', 'sesuai', 'dosen', 'tau', 'ovt', 'sakit', 'mama', 'yg', 'kena', 'kanker', 'payudara', 'tau', 'sakit', 'urus', 'mama']",tau putusin juang skripsi judul revisi dgn variabel susah sesuai dosen tau ovt sakit mama yg kena kanker payudara tau sakit urus mama,"[0.2735182208886042, 0.24850600589078425, 0.22452729121297255, 0.28163046629205535, 0.2801298010754648, 0.24850600589078425, 0.2650076273728104, 0.24850600589078425, 0.23569587568128886, 0.27706871722163445, 0.4064347870044376, 0.2735182208886042, 0.24850600589078425, 0.17878135647325652, 0.31188107250462516, 0.2264514525621122, 0.20218776526454507, 0.09390628797842587, 0.07739545967449547, 0.2735182208886042, 0.17878135647325652, 0.23219438099687062, 0.31188107250462516]"
Thu May 23 08:11:18 +0000 2024,0,0,0,0,intartacom,https://x.com/intartacom/status/1793555291335999772,Deteksi Kanker Payudara Lewat Tes Urine Begini Caranya https://t.co/abLPLEWOeb https://t.co/Z4OybpGhXA,positif,Deteksi Kanker Payudara Lewat Tes Urine Begini Caranya httpstcoabLPLEWOeb httpstcoZ4OybpGhXA,deteksi kanker payudara lewat tes urine begini caranya httpstcoablplewoeb httpstcoz4oybpghxa,"['deteksi', 'kanker', 'payudara', 'lewat', 'tes', 'urine', 'begini', 'caranya', 'httpstcoablplewoeb', 'httpstcoz4oybpghxa']","['deteksi', 'kanker', 'payudara', 'tes', 'urine', 'httpstcoablplewoeb', 'httpstcoz4oybpghxa']","['deteksi', 'kanker', 'payudara', 'tes', 'urine', 'httpstcoablplewoeb', 'httpstcoz4oybpghxa']","['deteksi', 'kanker', 'payudara', 'tes', 'urine', 'httpstcoablplewoeb', 'httpstcoz4oybpghxa']",deteksi kanker payudara tes urine httpstcoablplewoeb httpstcoz4oybpghxa,"[0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.26888965820767846, 0.5185619987801365, 0.5185619987801365, 0.5185619987801365]"
Tue May 21 03:04:42 +0000 2024,0,0,0,0,sukabboobaa,https://x.com/sukabboobaa/status/1792753355045155093,nangiss banget kalo singgung ini kenapa apa2 harus perempuan?? udah banyak yang kena kanker payudara gara-gara pil kb.,positif,nangiss banget kalo singgung ini kenapa apa2 harus perempuan udah banyak yang kena kanker payudara garagara pil kb,nangiss banget kalo singgung ini kenapa apa2 harus perempuan udah banyak yang kena kanker payudara garagara pil kb,"['nangiss', 'banget', 'kalo', 'singgung', 'ini', 'kenapa', 'apa2', 'harus', 'perempuan', 'udah', 'banyak', 'yang', 'kena', 'kanker', 'payudara', 'garagara', 'pil', 'kb']","['nangiss', 'banget', 'kalo', 'singgung', 'apa2', 'perempuan', 'udah', 'kena', 'kanker', 'payudara', 'garagara', 'pil', 'kb']","['nangiss', 'banget', 'kalo', 'singgung', 'apa2', 'perempuan', 'udah', 'kena', 'kanker', 'payudara', 'garagara', 'pil', 'kb']","['nangiss', 'banget', 'kalo', 'singgung', 'apa2', 'perempuan', 'udah', 'kena', 'kanker', 'payudara', 'garagara', 'pil', 'kb']",nangiss banget kalo singgung apa2 perempuan udah kena kanker payudara garagara pil kb,"[0.3907230910409603, 0.2391754829927739, 0.21641772358380088, 0.3907230910409603, 0.3907230910409603, 0.2275136982751969, 0.24353409940444362, 0.20218776526454507, 0.09390628797842587, 0.07739545967449547, 0.2651310118583333, 0.29036704566205057, 0.3664753185107791]"
